Game, Training Size, Validation Size, Min Error, Mean Error, Max Error
368, 92, 23, 0.02917443804961263, 0.13064360092804117, 0.27830590037427955
369, 67, 17, 0.012458332230419478, 0.09524023434830083, 0.25403219725657006
370, 76, 20, 0.027575611130369798, 0.1392996966213037, 0.3023283089385556
371, 57, 15, 0.10441810007050004, 0.1381352934663188, 0.20833111760330814
372, 72, 18, 0.0017011961134686393, 0.1039393570660426, 0.24888438609985514
373, 93, 24, 0.0010425674285468173, 0.10695167007158353, 0.267002838410791
374, 114, 29, 0.00018144865503449958, 0.11078704692408747, 0.3425883954921147
375, 92, 24, 0.004783801524092371, 0.131884767832707, 0.293529707341319
376, 74, 19, 0.007845526502952435, 0.08525802570894324, 0.280186064622787
377, 80, 21, 0.0007001374846511421, 0.10994161233471303, 0.3792460975586642
378, 86, 22, 0.010007654637267924, 0.11017025758513554, 0.30115970656652635
379, 84, 21, 0.001872701347936212, 0.08622910142992657, 0.30669404863238314
380, 89, 23, 0.0020755203145059326, 0.1303657273171225, 0.39933882801141624
381, 76, 19, 0.007515223385905073, 0.11152973051387001, 0.28228518787641765
382, 88, 23, 2.8196255515283708e-05, 0.04719747367133308, 0.25857350243766475
383, 117, 30, 0.0026966533005522847, 0.08152629466605309, 0.38707456624323905
384, 79, 20, 0.021095433671242128, 0.09448357061851807, 0.27378805578236626
385, 85, 22, 0.008264940873525348, 0.13299833235261357, 0.25581536385713827
386, 89, 23, 0.013594960081873345, 0.11173826232325106, 0.28689484439187196
387, 91, 23, 0.00826789462329705, 0.10299552440533181, 0.2921061178668184
388, 78, 20, 0.0008046863812417593, 0.10692050463523128, 0.3297432933324974
389, 74, 19, 0.004773599232559891, 0.08478816753273909, 0.27976193396210014
390, 77, 20, 0.0046723288987735034, 0.09734842387253509, 0.29452291666071617
391, 125, 32, 0.0012987218584081112, 0.12739643060629904, 0.32675808302896464
392, 79, 20, 0.006738308153726932, 0.1336376892834172, 0.28574189212285683
393, 77, 20, 0.00976011454087665, 0.07051171801087674, 0.2623125460776296
394, 100, 25, 0.003991861460147392, 0.08352109486372873, 0.2756697507595421
395, 96, 25, 0.012550482762628573, 0.08908519071308964, 0.276208690036386
396, 60, 15, 0.0008935792068406612, 0.08260940966550258, 0.30899640533756706
397, 93, 24, 0.04309905479765519, 0.12716747491563873, 0.3443413978526221
398, 86, 22, 0.0012441693043661328, 0.09150313041189319, 0.2885078173291062
399, 79, 20, 0.005139135057148886, 0.07487756060925417, 0.21151218462104604
400, 106, 27, 0.0001910896563843273, 0.08876883444631702, 0.29617305164046803
401, 75, 19, 0.015377510464245181, 0.12077821375531479, 0.28274786045428385
402, 106, 27, 0.0029240113463235295, 0.07730505257617894, 0.28891694802759926
403, 104, 27, 0.0017921148140922771, 0.12321611987376964, 0.27871138014907926
404, 88, 23, 0.0009005410218742016, 0.07076347437045695, 0.3041695359096954
405, 100, 26, 0.001667783800652689, 0.051047385890128374, 0.23458184190660797
406, 74, 19, 0.03887817628563517, 0.11313470966769681, 0.36146776476431963
407, 89, 23, 0.0004902272115162726, 0.12743605447264789, 0.3149787571262934
408, 101, 26, 0.0021137171608735794, 0.13509457982425957, 0.2930557338328491
409, 94, 24, 0.014307806137611262, 0.08999165027662731, 0.25938962252735387
410, 96, 25, 0.0021530352905875794, 0.07427654430652132, 0.21559981337650908
411, 79, 20, 0.002140720535677848, 0.03944639813036961, 0.3290568063245442
412, 76, 20, 0.0010644793599739744, 0.12883838033339987, 0.3355945978859174
413, 107, 27, 0.0002375003170379808, 0.11246706944944113, 0.22999849810847972
414, 76, 20, 3.4469895879435386e-05, 0.08466590325372117, 0.3261299657232459
415, 96, 24, 0.00011635631312412187, 0.0838194438232464, 0.2874632904565373
416, 92, 24, 0.0012222654769270258, 0.08633397415479209, 0.3065261588849417
417, 125, 32, 0.00016817816882779002, 0.07591889681539356, 0.3013794732018462
418, 96, 24, 0.0015106920373338523, 0.06741327700368888, 0.30349300435884485
419, 84, 22, 0.011924909140030526, 0.0995483832240902, 0.2586218863038277
420, 68, 18, 0.0038661562859921977, 0.11060543717837547, 0.2671355538681246
421, 117, 30, 0.00025672953931374365, 0.0847722327747644, 0.2988204197208856
422, 88, 23, 0.008054565414294057, 0.06296572228024724, 0.2795105913567192
423, 89, 23, 3.0882157358955165e-05, 0.10584304394630588, 0.33141941400469743
424, 92, 24, 0.0025715714909321646, 0.12993300409840589, 0.3236117856254803
425, 95, 24, 0.0017203293179330337, 0.10524188198738203, 0.3048090104861969
426, 97, 25, 0.0003314586383077328, 0.08457262477156459, 0.25470711911714106
427, 67, 17, 0.009642171741731778, 0.0849708071128633, 0.24852803836541526
428, 80, 21, 0.005876116200632914, 0.10113124163964911, 0.24699965129170243
429, 106, 27, 0.00038936364853980887, 0.05412549819516186, 0.22206761327210167
430, 109, 28, 0.00048464981162595067, 0.09147580068965135, 0.290826568466012
431, 72, 18, 0.005565159020044508, 0.11383898750497928, 0.2765584453842483
432, 74, 19, 0.005872260345802793, 0.08117269924702389, 0.33181703421346226
433, 75, 19, 0.005112883811034918, 0.050252625696963385, 0.2564376844189337
434, 80, 21, 0.008294967119061428, 0.06662657696230176, 0.2502626505244215
435, 80, 20, 0.0008929908224881572, 0.09196461150646515, 0.3179626969824443
436, 77, 20, 0.006250686528149654, 0.12358590517187532, 0.3006612635159761
437, 64, 17, 0.0008395156766886902, 0.0891224030440405, 0.30216583260418284
438, 92, 23, 0.0015739858987226518, 0.08908285925065694, 0.18931538017617922
439, 96, 24, 0.007069787810146375, 0.06622202052482466, 0.2956194323284195
440, 86, 22, 0.0016351309660491559, 0.11037453408082364, 0.32072750037466136
441, 84, 22, 0.00469405311263027, 0.11884009204313842, 0.2791435411499218
442, 64, 16, 0.003501309194689134, 0.11840842899257685, 0.2507165104324275
443, 73, 19, 0.0013194450604459562, 0.0741926006950203, 0.29918265851588544
444, 108, 27, 0.0018732505552176981, 0.10542803489667457, 0.2432273127948582
445, 95, 24, 0.00010734515658683552, 0.0766418873688074, 0.33009924694208453
446, 81, 21, 0.008712021921690793, 0.06394165395671876, 0.2395803185636139
447, 80, 20, 0.034839324937462154, 0.08719531401188703, 0.2618098763020844
448, 90, 23, 0.009322777433342061, 0.09051650966962214, 0.2352398937946244
449, 97, 25, 0.0013685330350761277, 0.11204412221069601, 0.22903211082220903
450, 105, 27, 0.006530923742933875, 0.08427016993384023, 0.2963531476303981
451, 108, 28, 0.00019242519404531755, 0.11081681081392357, 0.30032542586498834
452, 75, 19, 0.001386416525006151, 0.10472020861022015, 0.3519702061582863
453, 77, 20, 0.009383283060872175, 0.100833531967304, 0.2704114989927819
454, 90, 23, 0.00012686057082048063, 0.09911344154046076, 0.3572810814736559
455, 95, 24, 0.0015889294254039371, 0.06421789661256493, 0.2376791234164901
456, 97, 25, 0.003702227035730879, 0.10368546295939335, 0.31983574570463214
457, 80, 21, 0.01933788086000643, 0.09524167709099444, 0.2928759081097964
458, 78, 20, 0.011804788403078068, 0.09308289933811595, 0.26519864107356667
459, 103, 26, 0.005513155425612093, 0.12104369402933729, 0.33652251342893325
460, 80, 21, 0.024493657995715477, 0.08707574295336588, 0.29467771763812484
461, 84, 22, 0.005482410106528959, 0.08603258872098368, 0.3108628160164808
462, 110, 28, 6.207055157238239e-05, 0.10928487631794995, 0.3217521392429217
463, 88, 22, 0.010897905883160433, 0.061232449092292175, 0.2493669089594967
464, 88, 22, 0.004535953832893805, 0.08350586701386727, 0.25371968497963326
465, 100, 25, 0.0003600685564328354, 0.09432001721744662, 0.34169588016749697
466, 87, 22, 0.0013352633694775767, 0.13787611428861057, 0.32722219973264216
467, 99, 25, 0.0025443995151474413, 0.09222344403914352, 0.2212358502855748
468, 84, 22, 0.0007262409380707768, 0.11082543212993344, 0.2735240750008223
469, 125, 32, 0.0014426401362799823, 0.08138267096615706, 0.28885423493084794
470, 73, 19, 0.003172180847036632, 0.09454125802976414, 0.27064127713117136
471, 69, 18, 0.0018249317345837984, 0.08741185051278903, 0.2810205149048459
472, 70, 18, 0.005759993002229777, 0.05937893789721544, 0.10662340846335017
473, 72, 18, 0.0002474916835520924, 0.10014808306517725, 0.25772348178234195
474, 114, 29, 0.0012944687960330659, 0.09398696172434959, 0.26148965252450795
475, 72, 19, 0.0006934440451963619, 0.05081901899089683, 0.22125030870622336
476, 91, 23, 0.023238856411032155, 0.11974622400721573, 0.2721508246154677
477, 96, 25, 0.008070190045578365, 0.06471903075151324, 0.2481694884842377
478, 69, 18, 0.002102454817320354, 0.06414539569802866, 0.34771785711296715
479, 123, 31, 0.09761432544225909, 0.1254004539633996, 0.25111083381458965
480, 109, 28, 0.01093777706482929, 0.13969099962341067, 0.4356491284052414
481, 89, 23, 9.846011348386974e-05, 0.1177705844105228, 0.28947471689494075
482, 60, 16, 0.003898690109933947, 0.08877023727521767, 0.2158215425069474
483, 105, 27, 0.002593788335295555, 0.07291351157511243, 0.25441960735108965
484, 160, 40, 0.014037041611248302, 0.1625724877564279, 0.4341308272883415
485, 90, 23, 0.0001711784830721319, 0.07227830655055871, 0.27667252332034964
486, 124, 32, 0.006575298053748249, 0.06732158279800642, 0.24768944770338097
487, 52, 14, 0.007108790210372584, 0.13396294186414778, 0.3648393655307404
488, 90, 23, 0.003426944576260596, 0.08727234358720586, 0.2996176566577143
489, 94, 24, 0.0004015027563842727, 0.13432926989642754, 0.3235050002144898
490, 76, 20, 0.0196982876288124, 0.0970029198555993, 0.27410809140337
491, 81, 21, 0.006621083819067425, 0.07406973183166776, 0.271031296326779
492, 113, 29, 0.005065102144971093, 0.09579656844046229, 0.2573378250015691
493, 102, 26, 0.0009953499549424372, 0.10667194754981922, 0.2972208340594099
494, 78, 20, 0.00017309634179707434, 0.06901841841090406, 0.18892805832634613
495, 95, 24, 0.0015614298344042432, 0.05830370582951957, 0.2576026849067014
496, 97, 25, 0.00017474928334021422, 0.08299013435071688, 0.2649098434147752
497, 92, 24, 0.005135385314026353, 0.09355050376322249, 0.33845861664866517
498, 65, 17, 0.003909875451502676, 0.06364899768623344, 0.2967740965219634
499, 89, 23, 0.000472004191804945, 0.053205907162086154, 0.33035261451480935
