Game, Training Size, Validation Size, Min Error, Mean Error, Max Error
363, 112, 29, 0.01916309525742177, 0.07521849450394259, 0.21228987769947538
364, 97, 25, 0.03218743883295181, 0.08653237225834802, 0.22649360339838215
365, 82, 21, 0.002501979795523711, 0.05193313070112777, 0.19033688801869325
366, 84, 21, 0.0016432883739813317, 0.04892881993728954, 0.15360853815609704
367, 79, 20, 0.006468527027259904, 0.03962191544492214, 0.10238842707750373
368, 92, 23, 0.014207569978378562, 0.0665021140359737, 0.1498878029475409
369, 67, 17, 0.001836619448269322, 0.05194993845420553, 0.1629861982961891
370, 76, 20, 0.007653782727422287, 0.07487882789624203, 0.23292796525660187
371, 57, 15, 0.03931891881232785, 0.06548975029050683, 0.1351325460300593
372, 72, 18, 0.007292289314071443, 0.044640935609461876, 0.1362238112649043
373, 93, 24, 0.004471296971733096, 0.0702973385326837, 0.22155211489011872
374, 114, 29, 0.003693710657097643, 0.07676419453605378, 0.24450187886885022
375, 92, 24, 0.0019930555282442197, 0.07965062548311333, 0.25420775120873496
376, 74, 19, 0.0007093165373760479, 0.04439302383274117, 0.18640854661026146
377, 80, 21, 0.005090613829746848, 0.09229851873823806, 0.2689375742257957
378, 86, 22, 0.008218812367559322, 0.07038360614828995, 0.17210043301544298
379, 84, 21, 0.024774059257247183, 0.07093594579963075, 0.25988080497355937
380, 89, 23, 0.03977545532367688, 0.10461798087443096, 0.27659705849525174
381, 76, 19, 0.0005376940881299461, 0.05425178288604312, 0.24991690459007226
382, 88, 23, 0.0011474950242503779, 0.06222976591473754, 0.20896230409348593
383, 117, 30, 0.0029952596331898063, 0.06951294432813085, 0.2624397020919941
384, 79, 20, 0.00902041608811005, 0.054621240022544135, 0.201892408072546
385, 85, 22, 0.0004440240109061522, 0.05971671430004448, 0.13665191958204637
386, 89, 23, 0.002345570095854191, 0.06503758960092496, 0.20051928053682522
387, 91, 23, 0.003854503908494733, 0.06657874546282061, 0.21174630658172294
388, 78, 20, 0.015777524485048655, 0.07657071148936093, 0.26220597130978995
389, 74, 19, 0.0011270923452617043, 0.04507760827488536, 0.1895021490049571
390, 77, 20, 0.002120602107579965, 0.04254438125057032, 0.19146612493546306
391, 125, 32, 0.039994240005165826, 0.08754368633562015, 0.25578117384948984
392, 79, 20, 0.016575135008023767, 0.09409255039516391, 0.23846441323912781
393, 77, 20, 0.00892132066918127, 0.02681645646084551, 0.10901217841322647
394, 100, 25, 0.03695392686759092, 0.07746050836468699, 0.19145675967389358
395, 96, 25, 0.0036275217347089272, 0.06191889010525551, 0.15629682496786718
396, 60, 15, 0.0007720444806684143, 0.04217147144029242, 0.1605279809091311
397, 93, 24, 0.00016349120574391668, 0.0441178017339435, 0.24623565681561804
398, 86, 22, 0.01854204351782951, 0.04956222654918878, 0.1832219278959813
399, 79, 20, 0.0005878079400948311, 0.029597136206643098, 0.052596356495768326
400, 106, 27, 0.02833584483857876, 0.07833389735343117, 0.24593205169058652
401, 75, 19, 0.002467333966086782, 0.0687030102985416, 0.18011442063723293
402, 106, 27, 0.014286882289130776, 0.06188475017476896, 0.2299612027230299
403, 104, 27, 0.0013970928397914542, 0.06718155460067086, 0.1768771986864277
404, 88, 23, 0.009842930310308362, 0.07248834653747935, 0.21200017822195227
405, 100, 26, 0.006040498138401573, 0.06969971171906578, 0.14980454641205052
406, 74, 19, 0.003815294851551486, 0.03611230069443369, 0.20169431902352236
407, 89, 23, 0.0065337381703352015, 0.09133683208306544, 0.25123733506095025
408, 101, 26, 0.0011480469121797482, 0.07570829976656605, 0.17914505385485324
409, 94, 24, 8.272376725848574e-07, 0.06622813275405517, 0.1586183647851917
410, 96, 25, 0.01820469998092822, 0.07258467274926725, 0.13812465167564714
411, 79, 20, 0.030854303137234695, 0.06205435123033663, 0.19849278719992636
412, 76, 20, 0.0067194610637207886, 0.0697111124021583, 0.20579353674071665
413, 107, 27, 0.02708638439177735, 0.06724867646587711, 0.1696912925581724
414, 76, 20, 0.038759077132897515, 0.08074593761030811, 0.21784732436603593
415, 96, 24, 0.004883859010943348, 0.08388744288670667, 0.21025233653951825
416, 92, 24, 0.0039380802381817626, 0.0736785858563032, 0.27281216958894605
417, 125, 32, 0.00466056073462584, 0.07151811149116738, 0.2525077929790477
418, 96, 24, 0.015402620005177003, 0.0593842210156548, 0.23884889265187104
419, 84, 22, 0.021874799395592302, 0.07590458612866989, 0.17980192816302815
420, 68, 18, 0.006713232604244945, 0.08327206849703522, 0.185716663560206
421, 117, 30, 0.020832488782945524, 0.07794197110508966, 0.2391372864537471
422, 88, 23, 0.03401903632065517, 0.06787153612924243, 0.21651190353051608
423, 89, 23, 0.027253176533317935, 0.07802954202504216, 0.19667299893083356
424, 92, 24, 0.01122132048528457, 0.08496974910691656, 0.19822673930008056
425, 95, 24, 0.0017012415241882822, 0.048153516020695696, 0.18150120572123032
426, 97, 25, 0.02209875967288677, 0.06857880394281259, 0.17096246134182236
427, 67, 17, 0.0021970145398349586, 0.03914380547462197, 0.1552591176459996
428, 80, 21, 0.01570879011197479, 0.0706953931532776, 0.17213576506249295
429, 106, 27, 0.034682220053513076, 0.06764220336195616, 0.15340768208813496
430, 109, 28, 0.0101055561491179, 0.07673645217167431, 0.2447626300337138
431, 72, 18, 0.010106209170524183, 0.08278753986754574, 0.18811409217625596
432, 74, 19, 0.005718269417970219, 0.04565777828570827, 0.1743924754528754
433, 75, 19, 0.037570140060370294, 0.06619818453758995, 0.1409528554086286
434, 80, 21, 0.0026685582735959112, 0.05866058866770857, 0.15698967210323822
435, 80, 20, 0.04153861617271314, 0.09404546660751781, 0.23089705957193418
436, 77, 20, 0.017768643026030657, 0.06605888551810504, 0.16651705662709793
437, 64, 17, 0.044219662027546194, 0.08182853342147978, 0.22185964059628183
438, 92, 23, 0.026077787226275406, 0.06538520246425378, 0.11846385726267028
439, 96, 24, 0.006675556384201031, 0.06314910479356839, 0.18532341559253873
440, 86, 22, 0.008583439278180616, 0.06035470461988548, 0.1939996591362319
441, 84, 22, 0.010947983294046629, 0.06624294821206214, 0.1609588112952947
442, 64, 16, 0.0020265027075617725, 0.07454812719120404, 0.16467507562880165
443, 73, 19, 0.005221180096498995, 0.04088269221769974, 0.19308867614303926
444, 108, 27, 0.005360884193254534, 0.06604906042856637, 0.15417768532142706
445, 95, 24, 0.018986999391568227, 0.08084060012590501, 0.23077393765940035
446, 81, 21, 0.003402288173726342, 0.04879895496960505, 0.13528022964132777
447, 80, 20, 0.008256737537748138, 0.04025983853968765, 0.1402980186851873
448, 90, 23, 0.014109945442565837, 0.052456600469254155, 0.1925519924375615
449, 97, 25, 0.019137816327970875, 0.07052506901806396, 0.14140154387808002
450, 105, 27, 0.021299210237362032, 0.05785147348269378, 0.18270684968503847
451, 108, 28, 0.005619082684547361, 0.08420793930783944, 0.16188767628486508
452, 75, 19, 0.01955464526661488, 0.08189286843359427, 0.2147748053147488
453, 77, 20, 0.007828146548712778, 0.04743167550453449, 0.1685260944833936
454, 90, 23, 0.04704052765434444, 0.08116522697984344, 0.2792415677328218
455, 95, 24, 0.0006080711185989518, 0.059471882450293, 0.13837704635953516
456, 97, 25, 0.02824084988140363, 0.07565156094770581, 0.2280290208954714
457, 80, 21, 0.01325786752893593, 0.04588562231656549, 0.18544310065872305
458, 78, 20, 0.017693098303462135, 0.06406949776718973, 0.17703062421353344
459, 103, 26, 0.028243242958893244, 0.08515130216295354, 0.24244783342460896
460, 80, 21, 0.0057761704368228806, 0.06187941574035286, 0.19641366912587493
461, 84, 22, 0.02730159855387182, 0.07627064214581804, 0.24979780040109834
462, 110, 28, 0.0417172875473447, 0.09961560317367744, 0.20191356079100775
463, 88, 22, 0.00582354693967313, 0.050969027109440554, 0.12434252823246039
464, 88, 22, 0.01947225491761939, 0.07530768869820924, 0.14693446557570275
465, 100, 25, 0.01891256684412368, 0.07961065745532309, 0.2848289108553731
466, 87, 22, 0.011583491186088174, 0.07755236135248891, 0.18833323805608043
467, 99, 25, 0.010206243127278913, 0.06403012963216688, 0.1429274872018922
468, 84, 22, 0.011288142084473374, 0.08455842128659857, 0.21629963125090101
469, 125, 32, 0.0028578432738547432, 0.06853048911950602, 0.18854326258776422
470, 73, 19, 0.022601615745375003, 0.0720984531007816, 0.1577863890785058
471, 69, 18, 0.03952997923273638, 0.08224731025714609, 0.20218543336682704
472, 70, 18, 0.0055035454343451, 0.024196913317486437, 0.055828472505223575
473, 72, 18, 0.020771649984937343, 0.05730914656868223, 0.12939759447019294
474, 114, 29, 0.0033843558534017992, 0.06486545620920635, 0.20487130434609624
475, 72, 19, 0.004704351405388274, 0.057118536062121396, 0.12869566754119974
476, 91, 23, 0.016284321973737095, 0.059990499870594564, 0.1840833652399237
477, 96, 25, 0.0076232958266148065, 0.046904699933802335, 0.19466981210712264
478, 69, 18, 0.014124969888598127, 0.06692511666229348, 0.21702778808296408
479, 123, 31, 0.0028919610047669353, 0.07126696611521204, 0.23486692408029858
480, 109, 28, 0.015323074251075708, 0.0915374513573521, 0.27580775035961247
481, 89, 23, 0.01709406354609866, 0.08692588237915774, 0.1804998495718505
482, 60, 16, 0.00042242968512207213, 0.031787232500396445, 0.10360032615619966
483, 105, 27, 0.037081941726485934, 0.07246474824668858, 0.16739688450184526
484, 160, 40, 0.03051903882690416, 0.10602270691485968, 0.28857734746132696
485, 90, 23, 0.024782689483172082, 0.06083223174404807, 0.15238623324549472
486, 124, 32, 0.02209761599330562, 0.059835676214622845, 0.16195290982926414
487, 52, 14, 0.0028780793053828496, 0.05565667799679439, 0.21349136964807552
488, 90, 23, 0.017756148270504424, 0.06385123326187146, 0.15390551416690046
489, 94, 24, 0.019023646953282847, 0.1028802116113003, 0.2311227208975729
490, 76, 20, 0.018153266454523975, 0.05276305905668157, 0.15652965297533775
491, 81, 21, 0.01560616332622955, 0.05357479474060175, 0.1629369477114089
492, 113, 29, 0.010950045417622123, 0.06418657624595006, 0.1800116865830741
493, 102, 26, 0.00022320869403325005, 0.07446080415393076, 0.19584415822394974
494, 78, 20, 0.009532551119779908, 0.06325998767186446, 0.11076190270668429
495, 95, 24, 0.0029594018843489556, 0.05802398522082136, 0.18096927042159716
496, 97, 25, 0.0013212896821263032, 0.06358989032261127, 0.1883005486639927
497, 92, 24, 0.01167696928153128, 0.084901361925727, 0.22477865430827948
498, 65, 17, 0.004621607170393359, 0.032907621242135345, 0.13505575416572496
499, 89, 23, 0.009432758122105755, 0.06428068457071326, 0.1965392316017146
500, 86, 22, 0.023516121796483547, 0.06870525829348494, 0.21693049311324986
501, 97, 25, 0.027192081845313232, 0.05538442205232639, 0.1695026309719495
502, 66, 17, 0.02762498632595943, 0.055612604964268036, 0.16405770902983285
503, 78, 20, 0.002834131764924863, 0.05928726065985172, 0.19089462212901775
504, 81, 21, 0.010646366128044149, 0.058969827337065614, 0.13139364711150017
505, 60, 16, 0.019016597947031665, 0.03757232341518302, 0.05837817450759142
506, 77, 20, 0.009157954881045538, 0.07184068958386283, 0.16575953913039806
507, 83, 21, 0.006143703010047186, 0.07423572395890965, 0.23386038530434317
